,Time Code,Country Code,"Population, total",Population growth (annual %),Surface area (sq. km),Poverty headcount ratio at national poverty lines (% of population),"GNI, Atlas method (current US$)","GNI per capita, Atlas method (current US$)","GNI, PPP (current international $)","GNI per capita, PPP (current international $)",Income share held by lowest 20%,"Life expectancy at birth, total (years)","Fertility rate, total (births per woman)","Adolescent fertility rate (births per 1,000 women ages 15-19)","Contraceptive prevalence, any methods (% of women ages 15-49)",Births attended by skilled health staff (% of total),"Mortality rate, under-5 (per 1,000 live births)","Prevalence of underweight, weight for age (% of children under 5)","Immunization, measles (% of children ages 12-23 months)","Primary completion rate, total (% of relevant age group)","School enrollment, secondary (% gross)","School enrollment, primary and secondary (gross), gender parity index (GPI)","Prevalence of HIV, total (% of population ages 15-49)",Forest area (sq. km),"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",Energy use (kg of oil equivalent per capita),CO2 emissions (metric tons per capita),Electric power consumption (kWh per capita),GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %),"Inflation, GDP deflator (annual %)","Agriculture, forestry, and fishing, value added (% of GDP)","Industry (including construction), value added (% of GDP)",Exports of goods and services (% of GDP),Imports of goods and services (% of GDP),Gross capital formation (% of GDP),"Revenue, excluding grants (% of GDP)",Start-up procedures to register a business (number),Market capitalization of listed domestic companies (% of GDP),Military expenditure (% of GDP),Mobile cellular subscriptions (per 100 people),High-technology exports (% of manufactured exports),Merchandise trade (% of GDP),Net barter terms of trade index (2000 = 100),"External debt stocks, total (DOD, current US$)",Total debt service (% of GNI),Net migration,"Personal remittances, paid (current US$)","Foreign direct investment, net inflows (BoP, current US$)",Net ODA received per capita (current US$),GDP per capita (current US$),"Foreign direct investment, net (BoP, current US$)","Inflation, consumer prices (annual %)",Antiretroviral therapy coverage (% of people living with HIV),"Labor force, female (% of total labor force)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, adult, female (per 1,000 female adults)",Number of infant deaths,Number of maternal deaths,Number of neonatal deaths,"Patent applications, nonresidents","Patent applications, residents",People practicing open defecation (% of population)
1666,YR2007,OMN,2657158.0,2.917397634,309500.0,,38505045526.0,14490.0,105477843075.0,39700.0,,74.893,2.879,13.595,,99.0,12.2,,97.0,,90.47002,0.99073,0.1,20.0,,6660.354409000001,16.44462693,4387.394351,42085305592.0,4.452694304,8.26366459,1.377473458,61.11866418,56.48320953,39.98937077,34.27739806,,12.0,63.40039504,7.709505958999999,94.08548532,,96.74873314,175.8955994,,,267000.0,3669700910.0,3332119636.0,80.52964859,15838.46561,-3369310793.0,5.830484181,14.0,17.49326118,129.241,80.559,611.0,11.0,325.0,,,3.0816502010000004
1667,YR2007,PAK,167808105.0,2.28167066,796100.0,44.1,145399596145.0,870.0,659148244379.0,3930.0,9.2,64.42,4.211,43.583,29.6,38.8,94.9,,57.0,59.21292,32.90158,0.80499,0.1,18160.0,,500.43205,0.9468838052,459.5606392,152385716312.0,4.832817277,7.274319326,21.80047244,19.98116623,13.21461341,19.77581515,18.78706931,,,45.74929441,3.511986100000001,37.45749468,,33.09234042,65.53907719,42170979436.0,1.72145794,-339805.0,2000000.0,5590000000.0,13.67162808,908.0950906,-5492000000.0,7.598684411,2.0,18.39832562,193.22,162.889,386470.0,11000.0,267542.0,1449.0,109.0,27.60554281
1668,YR2007,PLW,19158.0,-1.974326365,460.0,,187065709.5,9760.0,248185736.2,12950.0,,,,,21.0,100.0,25.0,,91.0,,94.15385,,,402.9999924,,,13.58998852,,193113700.0,0.9268335579,1.756346704,3.721123877,11.29961261,44.99282029,73.48292742,34.37814096,,8.0,,,55.80436371,,65.76436576,97.51833733,,,,10745635.56,4383239.141,1169.74632,10080.05533,-4383239.141,3.2387503580000003,,,,,6.0,,4.0,,,0.0
1669,YR2007,PAN,3453675.0,1.811763539,75420.0,,19678607738.0,5700.0,42382458725.0,12270.0,3.0,76.234,2.637,87.93,,91.5,21.7,,95.0,94.58336,67.95613,1.00456,0.8,47487.99805,,882.5161603,2.084249676,1571.948721,21295984200.0,11.98398539,4.8249399230000005,4.846703915,17.73938769,71.45837148,78.11173996,36.04421626,,6.0,33.824687,0.0,87.17192556,,103.7284767,134.6821263,,,22244.0,295900000.0,2224000000.0,-38.70949062,6166.180721,-1898600000.0,4.168633165,19.0,36.98451561,163.303,87.088,1371.0,64.0,903.0,,,6.22606783
1670,YR2007,PNG,6808514.0,2.40240595,462840.0,,7314977142.0,1070.0,16858638313.0,2480.0,,61.14100000000001,4.1560000000000015,61.102,32.4,,62.5,,77.0,,,,0.9,335808.0078,,,0.8989073093000001,,9545071325.0,11.09778044,0.34130203810000004,19.6085359,,,,,,6.0,135.78557519999998,0.4116026003,4.406247823999999,,76.51069072,169.4428081,1530876143.0,11.41857315,38578.0,283946644.8,94558953.92,47.80632015,1401.931659,-94558953.92,0.9113504557,9.0,48.38752272,273.453,208.553,10130.0,380.0,5667.0,,,13.54309206
1671,YR2007,PRY,5998427.0,1.430860613,406750.0,45.3,13925407594.0,2320.0,45944518023.0,7660.0,3.6,72.055,2.907,78.35,,,28.4,,91.0,93.8201,65.46019,1.0017200000000002,0.6,178650.0,,704.970153,0.6895767840000001,978.7565974,17856270473.0,5.421622872,12.63550564,12.70973478,37.10112364,43.37492916,35.62620826,21.32456811,13.92578721,7.0,,0.7414368484,78.25986713,6.963546119,59.26769543,91.48514339,10714075893.0,2.518777791,-117900.0,,105000000.0,18.00638734,2976.825503,-202300000.0,8.128776435,6.0,38.51581479,177.797,136.173,3325.0,230.0,2123.0,295.0,37.0,0.7858064915999999
1672,YR2007,PER,28333052.0,0.8186297438,1285220.0,42.4,90997346226.0,3210.0,212837005886.0,7510.0,3.5,73.528,2.662,71.551,,,23.6,,92.0,102.44877,87.34761,1.01252,0.4,752412.0313,,505.95040030000007,1.516082277,966.7507757,102170981144.0,8.518387769,1.490675955,6.705808385,37.69897996,31.52211653,24.16599675,22.03238732,20.97070941,11.0,67.91211088,1.303938258,54.41435324,,47.43225469,173.7035387,32239012465.0,9.609859199,-1202758.0,136894823.3,5490961307.0,11.10258083,3606.070435,-5425384335.0,1.779986447,13.0,45.48442169,169.139,105.871,11320.0,690.0,6833.0,1331.0,28.0,12.90473108
1673,YR2007,PHL,89405482.0,1.711104341,300000.0,,157927994758.0,1770.0,510438160400.0,5710.0,,69.37,3.359,54.582,,,33.3,,92.0,90.91187,81.22449,1.02347,0.1,69803.99902,,432.2646121,0.8072237337999999,581.6533711,149359918060.0,6.6166622839999985,3.090330986,12.49673576,33.05304349,43.26079882,43.35861120000001,17.33734484,15.19482601,17.0,68.86234362,1.348669078,64.14015529999999,,72.61787594,88.50783604,59175573172.0,4.7463484000000005,-1548077.0,65935652.55,2918724841.0,6.814794645,1670.590155,2453941126.0,2.9,6.0,38.92815516,269.626,149.143,60552.0,3500.0,36462.0,3248.0,225.0,8.813094928
1674,YR2007,POL,38120560.0,-0.0543050208,312680.0,16.9,378960273999.0,9940.0,618483086701.0,16220.0,7.2,75.24390244,1.31,15.941,,99.4,7.0,,98.0,93.11899,98.08262,0.99136,,92515.99609,35.90711222,2527.408412,8.244183742,3661.646104,429063549984.0,7.03474027,3.713411834,3.006471007,28.97082784,38.56459008,42.09741454,25.20770795,34.19857613,11.0,49.32141171,2.0018693080000003,107.9143985,3.777069264,71.28454515,152.063749,,,-178456.0,1018000000.0,25031000000.0,,11255.4367,-17445000000.0,2.458743124,,44.85029707,205.691,78.935,2354.0,15.0,1643.0,361.0,2392.0,0.0
1675,YR2007,PRT,10542964.0,0.1963043845,92090.0,,219018892899.0,20770.0,262377471650.0,24890.0,6.9,78.32195122,1.35,16.236,,,4.2,,95.0,,101.96286,1.00505,0.6,32731.99951,26.30244912,2402.426395,5.705207852000001,4890.560188,240169336162.0,2.492001318,2.979067503,1.995804163,21.15223794,31.00574278,38.64733705,23.07130776,36.64573011,7.0,55.06054275,1.818055227,127.4683791,8.561718277,56.04837077,137.8118188,,,92133.0,345596365.1,6026180108.0,,22780.05845,2453534189.0,2.453965281,40.0,47.09923788,129.859,53.452,351.0,9.0,222.0,31.0,250.0,0.0
1676,YR2007,PRI,3782995.0,-0.5856207572,8870.0,,60006677117.0,15860.0,84108128241.0,22230.0,,78.42585366,1.6505,50.602,,,,,,,,,,4694.899902,,,,,89524131600.0,-1.16280669,3.782483977,0.4805712072,46.77826207,67.03309926,50.56267979,13.39057278,,7.0,,,67.23681955,,,,,,-138043.0,,,,23664.88235,,,,42.15824255,171.14700000000005,69.575,,11.0,,,,0.0
1677,YR2007,QAT,1218434.0,17.5109483,11610.0,,70705101865.0,58030.0,126164839680.0,103550.0,,78.601,2.312,15.244000000000002,,100.0,9.8,,92.0,103.67594,,,,0.0,,18167.59628,51.93367224,14833.79485,79712087912.0,17.98565679,10.96986062,0.109942375,,60.27737186,35.83673385,46.01657063,,8.0,119.8139987,1.959834845,103.7566253,,82.10674405,185.4849062,,,914602.0,,4700000000.0,,65421.75277000001,,13.75816258,,13.79189359,70.025,51.972,136.0,2.0,85.0,,,0.0
1678,YR2007,ROU,20882982.0,-1.4772229819999998,238390.0,23.6,135967046700.0,6510.0,276574212275.0,13240.0,5.5,72.56585366,1.45,41.632,,98.8,14.4,,97.0,,87.30476,0.99711,0.1,64406.00098,24.32968339,1904.096886,4.895132266,2529.906888,174585202805.0,7.233807744,15.81622747,5.5015009710000005,34.28218255,24.71082905,38.79432762,31.33701879,32.68550834,6.0,17.55133855,1.482170456,96.98496101,4.413499622,63.46585977,159.6497339,84381083205.0,6.864568482,-774651.0,55020476.31,10103086514.0,,8360.166320999999,-9437017528.0,4.837329283,52.0,44.76119983,219.142,92.671,2724.0,66.0,1535.0,59.0,827.0,0.0
1679,YR2007,RUS,142805088.0,-0.17102404219999998,17098240.0,13.3,1079920059317.0,7560.0,2324721058626.0,16280.0,5.8,67.58682927,1.416,29.643,63.2,99.6,11.9,,99.0,90.6623,82.9499,0.98819,,8113282.5,,4709.845744,11.67245657,6286.050536,1299705764824.0,8.499977767999999,13.84123924,3.778901706,31.2220408,30.16406048,21.54206226,24.16451403,31.32835809,,,3.117487333,119.4978199,7.308743819,44.46306354,164.6047947,416308041281.0,2.980467153,2326672.0,19880620000.0,55873680000.0,,9101.256706,-11072470000.0,9.007298689,,49.23533115,400.361,147.303,16298.0,520.0,8713.0,11934.0,27505.0,0.0
1680,YR2007,RWA,9273757.0,2.516033988,26340.0,,3522813154.0,380.0,10377191934.0,1120.0,,58.915,4.893,40.42,,,87.8,,94.0,,20.44044,1.00549,3.5,4093.999939,,,0.0601033648,,3811474436.0,7.681564983999999,12.60997105,30.48009191,15.06481732,15.71939435,25.30401184,18.96560904,,9.0,,1.453154876,6.848756119,,24.87226442,149.6892782,619217476.9,0.6215602912,-79767.0,77021509.97,82283165.86,84.11262016,410.99572,,9.080722059,21.0,51.2754092,306.817,263.802,18853.0,1600.0,9312.0,,,3.407404858
1681,YR2007,WSM,182046.0,0.6447688778,2840.0,,512473874.5,2820.0,917622570.0,5040.0,,70.90100000000002,4.45,31.674,,,18.9,,63.0,110.35165,83.82845,1.07103,,1710.0,,318.6007932,0.9467332432,,550970655.5,6.322641762999999,-0.1376752717,12.62570513,32.02449913,29.36828733,54.28302346,,,8.0,,,47.24080727,,65.88372654,88.44508261,187694141.1,1.353748063,-15085.0,10205979.01,6821727.438999997,205.8270986,3026.546343,-6821727.438999997,5.577063932000001,,36.43531371,179.472,106.765,86.0,3.0,53.0,11.0,,0.04716787694
1682,YR2007,SMR,30063.0,1.214813394,60.0,,,,,,,,,,,,3.6,,90.0,,,,,0.0,,,,,2488365727.0,7.130229817000001,1.738609113,,,,,,30.79337867,,,,58.21109004,,,,,,,,,,82771.70365,,2.498945757,,,,,1.0,,0.0,,,0.0
1683,YR2007,STP,166300.0,2.816812807,960.0,,159480810.5,960.0,379196214.7,2280.0,,65.854,4.872,105.962,,,54.5,,86.0,71.16488000000003,47.80807,1.00575,,550.4000092,,264.5820806,0.5071617559,,149146923.1,3.253604914,10.01430387,9.764780712,12.78731855,,,,,11.0,,,18.09921828,,57.66126328,102.6100129,166187260.3,4.213017052,-3391.0,692759.5747,36028527.82,307.0956103000001,896.8546187999997,-32905106.86,18.54851363,,36.01532567,227.9,175.518,241.0,10.0,120.0,,,60.81633015
1684,YR2007,SAU,25184597.0,2.76284419,2149690.0,,397982552107.0,15800.0,1090750615872.0,43310.0,,73.467,3.2460000000000004,12.319,23.8,97.0,14.7,,96.0,93.2617,90.53241,,,9770.0,,5571.710677,15.39742391,6942.537139,415964509673.0,1.847130252,8.435381004,2.77015987,63.03470494,59.93744014,34.92587696,26.47285427,,13.0,,8.527051209,112.7673395,0.6898886426999999,77.78139540000002,133.14607949999998,,,1073093.0,16435845333.0,24333811514.0,-5.204371545,16516.62362,-24453386667.0,4.167823584,,14.67307851,109.325,89.10700000000001,7431.0,120.0,4702.0,642.0,128.0,0.0
1685,YR2007,SEN,11687080.0,2.642725229,196710.0,,13146468683.0,1120.0,29994189756.0,2570.0,,62.12600000000001,5.107,93.524,,,80.9,,84.0,50.56675,,,0.6,85930.0,,256.9281634,0.4433503493,184.0493947,14285970085.0,4.938485083,5.317948302,11.97996997,22.87760285,20.10021872,37.79332444,22.49482549,,11.0,,1.70860668,31.06681909,,45.81417965,98.4047464,2585777650.0,1.338068781,-218014.0,143239637.1,350994490.1,74.04159123,1222.372918,-272729103.6,5.853304285,17.0,35.50397529,255.0,203.001,21613.0,2300.0,13490.0,,,19.71741286
1686,YR2007,SRB,7381579.0,-0.4054585418,88360.0,,36702466374.0,4970.0,81286482147.0,11010.0,,73.63170732,1.38,22.302,,99.8,8.1,,95.0,100.51979,89.50074000000002,1.01898,0.1,25708.00049,10.20647729,2248.155036,7.1063975610000005,4159.137225,43170990616.0,6.439530929,8.701873008,6.119040038,28.20130252,27.28982477,48.31537049,24.9882633,36.20434037,11.0,54.94810210000001,2.411469982,92.87408178,,64.83288801,,26211637916.0,7.6388322839999985,-119556.0,129173103.9,4423192680.0,114.1300527,5848.4764049999985,-3482636367.0,6.391706444,51.0,43.56298952,183.115,91.478,713.0,12.0,507.0,121.0,395.0,0.06702733335
1687,YR2007,SYC,85033.0,0.5105149828,460.0,,1043387983.0,12270.0,1563629594.0,18390.0,,73.14390244,2.24,59.911,,100.0,13.9,,99.0,112.32193999999998,79.15143,1.05988,,406.6999817,,2410.8287370000007,7.546775958,,1033561654.0,10.42143611,11.79983858,2.746664742,16.08185244,90.62556021,91.81306815,29.02107999,29.38007557,10.0,,1.468283589,85.78057011,,117.9416821,80.82023356,,,-2725.0,52204794.25,175923646.5,71.50165229999998,12154.82994,-158096720.5,5.320600273,,,215.818,103.51,20.0,1.0,15.0,,,0.8787960113
1688,YR2007,SLE,5989633.0,2.714402446,72300.0,,2180664504.0,360.0,6688886833.0,1120.0,,46.52,5.621,146.085,,,188.6,,60.0,74.27322,,,1.5,27848.00049,,,0.1071392855,,2158496873.0,8.058145152,6.796332102999999,52.17604718,9.665326993999999,15.60358163,24.69180554,9.45336628,,8.0,,1.346993361,12.95571866,,31.96668981,71.32100373,551066958.2,0.4713622923,60000.0,3787475.674,95470171.32,91.91381175,360.3721418,-96577832.34,11.64997445,2.0,49.90398989,455.078,440.007,28483.0,3900.0,10912.0,,,22.65003723
1689,YR2007,SGP,4588599.0,4.166002864,705.0,,165244255175.0,36010.0,291441235894.0,63510.0,,80.44146341,1.29,5.961,,99.7,2.9,,95.0,,,,0.2,163.50000380000003,,4677.204306000001,4.342606098,8706.579067,180941941477.0,9.022116566000001,5.91624443,0.04286799737,28.22577096,212.7793937,181.5090782,23.06595291,19.2502611,5.0,297.9832236000001,3.621781472,129.38586429999998,48.44681775,310.8527495,86.40560179,,,721338.0,,47733209770.0,,39432.93835,-6455702502.0,2.104925808,16.0,40.29885275,81.553,46.409,105.0,6.0,57.0,9255.0,696.0,0.0
1690,YR2007,SXM,33811.0,1.100350126,34.0,,,,,,,74.54390244,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71631284.92,,,,4.432457542,,,,,,,,,,0.3001675115
1691,YR2007,SVK,5374622.0,0.02917840119,49030.0,10.9,79938981869.0,14870.0,110380551617.0,20540.0,9.5,74.20731707,1.27,21.112,,99.2,7.7,,99.0,95.03367,92.33735,1.00459,0.1,19348.00049,123.9663158,3320.454722,6.843273815,5272.3707829999985,86304245825.0,10.79957705,1.129145221,3.603085057,34.12353422,83.27576405,84.39509085,28.48310434,32.70774351,10.0,8.007508708,1.480955606,112.3987625,5.395888822000001,138.03724119999998,145.4854779,,,-8855.0,81873332.81,5059527853.0,,16057.73314,-3415742672.0,2.756723716,33.0,44.71787619,196.749,78.67399999999998,350.0,4.0,195.0,106.0,239.0,0.0
1692,YR2007,SVN,2018122.0,0.5592078155,20270.0,12.3,44077671909.0,21840.0,54429002734.0,26970.0,10.0,78.56097561,1.38,5.166,,99.9,3.8,,96.0,,98.65697,0.99385,0.1,12445.99976,53.26133441,3632.565326,8.049468764,7137.824175,48114688201.0,6.941645669,4.16865333,1.875386927,30.80809474,67.5970601,68.89490440000002,32.87601996,37.25204758,11.0,59.98130941,1.439666274,95.83990601,5.660482302,128.154213,145.2315488,,,39348.0,247820855.1,1884506373.0,,23841.31792,331326960.6,3.657495633,,45.85451581,139.605,58.43,61.0,2.0,43.0,15.0,331.0,0.0
1693,YR2007,SLB,492132.0,2.271755407,28900.0,,473509886.6,960.0,793884366.7,1610.0,,69.762,4.417,62.621,34.6,85.5,27.8,11.5,90.0,,35.69777,0.9203,,22298.00049,,130.0464103,0.3651113929,,516074229.0,7.320001264,5.880056473,,,41.64978476,64.02443657,,,7.0,,,2.214852926,,88.94069385,107.3999532,178330553.8,2.903552935,-14256.0,12106463.84,85983505.99,500.2316452,1048.650015,-73798758.42,7.666020135,,43.4253297,203.896,165.138,386.0,29.0,195.0,,,55.81570873
1694,YR2007,SOM,11080121.0,2.895419473,637660.0,,,,,,,52.99800000000001,7.144,127.118,,,169.9,,35.0,,5.93235,0.5371,0.3,69773.99902,,,0.054938208710000005,,,,,,,,,,,,,,5.415103319,,,105.9383855,2983340945.0,,-199997.0,,141000000.0,35.53571301,,,,1.0,18.80303423,362.034,306.0420000000001,50633.0,5200.0,22684.0,,,47.37132222
1695,YR2007,ZAF,49119759.0,1.291494336,1219090.0,,290394118379.0,5910.0,534107180376.0,10870.0,,54.452,2.61,67.258,,,71.0,,68.0,,92.33537,1.0036200000000002,17.7,92410.0,,2775.615654,9.498785997999999,4851.693185,299416992590.0,5.360475891,8.849399068,2.643372701,26.5262607,31.17385051,32.50923678,20.9855217,30.32265435,8.0,276.5993048,1.177517253,86.11605769,5.886383453,52.84736802,121.5349404,72596572530.0,1.468232514,862221.0,1172716922.0,6586792253.0,16.18737584,6095.652721,-3604679769.0,6.17781207,8.0,44.24952496,575.609,470.048,51527.0,2300.0,16941.0,7402.0,915.0,7.418572897000001
1696,YR2007,SSD,8315139.0,5.02780406,,,,,,,,52.96,5.638,98.336,,,127.0,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,846611.0,,,,,,,0.0,48.41855275,390.035,362.019,25544.0,4400.0,15568.0,,,
1697,YR2007,ESP,45226803.0,1.851081308,505370.0,,1353032020964.0,29920.0,1438612883601.0,31810.0,6.7,80.87317073,1.38,12.74,,,4.4,,97.0,97.13748,116.35605,1.03071,0.4,176681.3086,41.98050582,3180.03342,7.9208907160000015,6054.374438,1479341637011.0,3.768992408,3.331139602,2.440398702,26.47068348,25.70773505,31.69872142,31.33547433,18.46111285,10.0,121.6645253,1.356462347,106.58915890000002,5.578855457,43.43810679,141.9383657,,,2273848.0,897430861.9,73772822154.0,,32709.40104,72878932143.0,2.787030473,56.0,42.39191511,100.531,43.05,1767.0,22.0,1120.0,265.0,3267.0,0.0
1698,YR2007,LKA,19842044.0,0.7388972911,65610.0,,30782969974.0,1550.0,135553322947.0,6830.0,,75.03699999999998,2.275,22.289,68.4,98.6,12.9,21.1,98.0,97.47683,,,0.1,21120.0,,466.7071598,0.6226235059,420.3196001,32350248411.0,6.796826119,14.02844282,11.68316433,29.91981978,29.11499969,39.49151197,27.95214336,15.77410492,9.0,23.3481051,3.260608357,40.23521468,,58.85889888,107.7123577,14161321568.0,2.72530374,-520065.0,304550000.0,603000000.0,30.73070496,1630.388906,-548000000.0,15.84211149,3.0,33.74659945,183.005,71.295,4042.0,160.0,2568.0,279.0,151.0,2.722672974
1699,YR2007,KNA,47778.0,0.9230802426,260.0,,647743204.7,13560.0,1071970364.0,22440.0,,,,,,100.0,16.1,,99.0,101.35301,111.95841,0.97937,,110.0,,1737.201222,4.528297543,,723938700.4,-0.05115964046,10.20679738,1.099823322,22.12276669,32.18787466,47.83831987,,22.17927613,7.0,,,134.9993721,,42.26877218,77.70577147,,,,5643773.333,134484438.1,71.99966512,15152.13488,-134484438.1,4.480886086,,,,,10.0,,7.0,,,1.1
1700,YR2007,LCA,167639.0,1.356095492,620.0,,1150549129.0,6860.0,1747428142.0,10420.0,,74.426,1.598,48.16,,100.0,18.6,,94.0,106.64097,87.96608,1.01249,,207.8000069,31.43206092,763.5454757,2.296810408,,1279428222.0,2.06781947,10.4833558,2.687881815,13.36423371,35.72892312,58.41556191,26.11699057,20.36214175,6.0,,,87.68842572,,55.64985887,115.3683935,474860076.9,3.858329881,4360.0,3242911.111,271891074.1,115.96346909999998,7632.043989,-271891074.1,2.823103737,,44.91101828,180.191,120.878,38.0,2.0,31.0,,,6.894043875
1701,YR2007,MAF,36137.0,2.522060429,54.4,,,,,,,78.22195122,1.82,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,YR2007,VCT,108518.0,-0.07829735892999999,390.0,,610058904.4,5620.0,978148616.5,9010.0,,71.554,2.131,58.928,,100.0,22.2,,99.0,,104.85165,1.02356,,263.9999962,,645.0542767000002,2.095081,,684446259.3,3.342560091,8.409829149,5.381224909,17.90863217,31.00611367,58.75050981,,23.45894402,8.0,,,101.8181316,,54.78881577,87.28553243,201948941.4,4.413316699,-5696.0,5605837.778,119406900.0,606.8117732000002,6307.214096,-119406900.0,7.236147016,,40.2935828,194.045,140.759,37.0,1.0,25.0,,,3.011644809
1703,YR2007,SDN,32360621.0,2.183064903,,,37303446374.0,920.0,113954521967.0,2800.0,,61.422,5.03,110.37,,,82.8,,79.0,,36.16999000000001,0.85974,0.2,,,366.495542,0.332724015,90.54622292,45898948564.0,11.52191003,6.669433968,25.17637861,28.89556578,21.88656041,22.6665105,27.59189818,,11.0,,5.28804642,20.20390523,,38.46275471,179.9967924,19796609171.0,0.9017151079,-982687.0,2041564.0,1504379838.0,49.95094039,1128.41035,-1504379838.0,7.976023489,0.0,24.68426759,287.1790000000001,223.261,64302.0,5700.0,39816.0,13.0,3.0,44.2967687
1704,YR2007,SUR,511181.0,1.158131779,163820.0,,2580733909.0,5050.0,6240562582.0,12210.0,,69.579,2.687,72.464,,,27.3,,85.0,69.73761,69.06005,1.12827,1.3,153630.0,,1111.911436,3.450494052,2768.099753,2936440801.0,5.098945585,6.427132114,10.35912031,37.23080244,54.12795437,47.25495718,46.18802982,,13.0,,,74.33766122,,81.83376279,115.1688316,,,-6485.0,6400000.0,-246700000.0,295.5313284,5744.424776,246700000.0,6.426279345,16.0,36.90968349,240.139,135.048,263.0,18.0,157.0,,,6.0853182110000015
1705,YR2007,SWZ,1042652.0,0.6311524437,17360.0,,3628454410.0,3480.0,7875801785.0,7550.0,,43.308,3.5610000000000004,92.041,50.6,69.0,112.0,,94.0,80.49995,61.37835,0.88712,26.6,5497.999878000001,,405.6962438,1.01992803,,3469363996.0,4.435375577,5.014297891,10.75417526,40.4170426,57.25964000000001,67.79758412,16.04300184,,12.0,6.75224624,1.840246909,36.44552545,,103.18894190000002,100.8048968,495172844.4,1.513394234,-38219.0,7861622.499,37493846.24,48.59723091,3327.441943,-14329113.11,8.076088279,18.0,39.82619552,629.029,530.573,2239.0,160.0,686.0,,,16.46500297
1706,YR2007,SWE,9148092.0,0.7415525145999999,450300.0,,475546355516.0,51980.0,382859381221.0,41850.0,8.9,80.9,1.88,6.0120000000000005,,,3.3,,96.0,95.09411,102.3869,0.99474,,281600.0,186.0365614,5472.135392,5.253521937,15257.93575,488397792508.0,3.4080984780000003,2.879819561,1.396796045,26.71810185,48.20061176,41.23256618,24.6986125,34.59257439,3.0,,1.307580197,110.4105571,16.85756033,65.93866822,141.65368769999995,,,262453.0,1055652090.0,46143507533.0,,53387.94062,9747824805.0,2.212168834,,47.51439592,77.631,47.552,290.0,5.0,192.0,398.0,2527.0,0.0
1707,YR2007,CHE,7551117.0,0.8936909778000001,41290.0,,474419394097.0,62830.0,377924536161.0,50050.0,7.4,81.74146341,1.46,4.499,,,4.8,,87.0,93.3588,95.91104,0.96976,,12241.99951,,3410.819883,5.03057402,8163.295576,479913034322.0,4.111877812,2.414661544,0.8016807424,26.16617727,61.30363524,50.0072114,24.26326535,16.54635456,6.0,265.6016005,0.7344369073,108.9147354,23.93848987,69.44133128,96.91697248,,,344872.0,12898521369.0,48688296543.0,,63555.2375,18590543854.0,0.7323366312,,45.61336471,78.545,45.549,310.0,5.0,246.0,342.0,1692.0,0.0
1708,YR2007,SYR,19878254.0,4.207340264,185180.0,35.2,36176003944.0,1820.0,,,,74.152,3.696,51.667,,,17.3,,81.0,106.00998,71.71133,0.98268,0.1,4730.0,,1138.972618,3.343756549,1540.326429,40405006007.0,5.699999996,11.96717248,19.5368679,35.91176841,38.64344514,37.83303084,27.79912639,,13.0,,4.100543653,31.36433411,,64.84592527,136.8334361,5695478146.0,1.730566615,370000.0,249578160.0,1241959115.0,4.235784491,2032.623489,-1241959115.0,3.907709504,7.0,15.76607756,148.8,78.941,8667.0,150.0,5551.0,,,1.200021977
1709,YR2007,TJK,7062672.0,2.003390646,142550.0,,3124726696.0,440.0,12411002384.0,1760.0,7.4,67.382,3.595,44.602,37.1,88.4,49.3,15.0,85.0,94.07073,82.45155,0.8921600000000001,0.2,4100.0,,365.133196,0.45794198,2073.15305,3719506173.0,7.760139303,27.28506883,19.43472556,26.42841523,45.85923589,99.66886383,24.63293868,,13.0,,,30.19777784,,105.4709904,103.9051121,1348486856.0,1.791052232,-145788.0,157517777.0,359967400.0,33.24096036,526.6429154,-359967400.0,13.14912472,1.0,35.01879988,183.21400000000003,120.495,8871.0,59.0,4815.0,,,0.7203380136
1710,YR2007,TZA,40681414.0,2.823944134,947300.0,34.4,21267655300.0,540.0,75457683613.0,1910.0,6.3,55.926,5.584,133.45,,,84.4,,90.0,82.71265,,,5.2,491200.0,,454.64410360000005,0.1449442244,81.7818181,21843529025.0,6.768535202000001,9.099389531,23.24548824,23.19719007,19.83062559,28.22776919,32.65121735,,12.0,,0.7730357192,20.28444734,,34.22523893,117.013572,5030962807.0,0.337756504,-500853.0,39371684.1,581511807.0,69.41277902,552.8395296,-581511807.0,7.02551437,12.0,49.77280023,382.85,338.602,89012.0,12000.0,45404.0,4.0,,10.74410673
1711,YR2007,THA,66182067.0,0.5599198103999999,513120.0,20.0,233317453836.0,3530.0,759856396712.0,11480.0,6.5,72.916,1.554,42.44,,,15.4,,96.0,,79.34354,1.02389,1.6,161595.9961,5.479917218,1590.075843,3.814436334,2080.2463,262942650544.0,5.43509257,2.473328762,9.350609229,39.54616123,68.87222964,61.00091149,25.49599744,18.26411203,10.0,74.97047725,1.425524981,80.04282187,27.81057172,111.7479418,95.91484318,62779007038.0,8.665064754,59008.0,,8633903441.0,-4.699007059,3973.019618,-7086888457.0,2.2415409530000003,25.0,45.89891973,222.23,115.593,10947.0,350.0,6987.0,5873.0,945.0,0.6450532538
